OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
,37,9,תל אביב -יפו,מגורים,11723,918043,מגורים,5000,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,40.303114452818136,202204,3985.430890173040098,918043.195974717731588
,26,1700,חיפה,מגורים,6531,440454,מגורים,4000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,59.029962923629462,202204,3329.609486733547328,440454.283083960763179
,21,651,כפר סבא,תעשיה,0,347851,תעשיה/מסחר/מתקנים,6900,4,0,0,1,1,0,1,0,1,1,0,0,0,1,1,60.370707698063732,202204,3798.976165417469474,347850.817072226083837
,102,2279,חדרה,מגורים,7286,4623946,מגורים,6500,1,0,0,3,0,1,2,0,3,4,0,0,0,4,4,22.059078754519650,202204,13044.478002615143851,4623946.499991591088474
,4,1293,מעלה אדומים,מגורים,2416,253256,מגורים,0,1,0,0,2,0,0,1,1,2,2,1,0,0,1,2,15.794314028750142,202204,2316.081335211648366,253255.696494248695672
,44,500,נס ציונה,תעשיה ומסחר,0,828838,תעשיה/מסחר/מתקנים,7200,4,0,0,3,0,0,1,2,3,2,0,0,0,2,2,53.086347943634401,202204,4633.875648773469948,828838.330463379621506
,12,1935,נצרת עילית,מגורים,2544,271475,מגורים,1061,1,0,0,3,0,2,1,0,3,2,0,0,0,2,2,44.202900844688827,202204,3226.818966309226198,271475.395747513568494
,0,118,תל אביב -יפו,שטח פתוח,0,787749,פנאי/טבע/ספורט,5000,3,,,,,,,,,,,,,,,0.000000000000000,202204,3916.652820972642530,787748.641704051406123
,13,1537,השומרוני הטוב,לא ידוע,0,23292010,עתידי/לא ידוע,0,5,0,0,3,0,1,0,2,3,2,0,0,0,1,2,0.558131310239044,202204,19922.868246189755155,23292009.893571786582470
,31,2498,אשקלון,מגורים,4091,4195196,מגורים,7100,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,7.389404487768410,202204,10054.984270290447967,4195195.979772648774087
,6,744,מודיעין-מכבים-רעות*,מגורים,5967,766817,מגורים,1200,1,0,1,1,1,1,0,0,2,2,0,1,0,1,2,7.824548170839934,202204,4217.831834977473591,766817.440316930646077
,36,2116,מגאר,מגורים,3461,9697694,מגורים,481,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,3.712222893224181,202204,22735.627988272619405,9697693.547903554514050
,3,1386,בית שמש,מגורים,2711,231624,מגורים,2610,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,12.952051416179852,202204,2997.302271310216383,231623.540055775665678
,6,337,חולון,שטח פתוח,0,421071,פנאי/טבע/ספורט,6600,3,0,0,2,0,0,2,0,2,2,0,0,0,2,2,14.249391917477951,202204,2669.067355803926148,421070.599696296441834
,0,2028,ירכא,מגורים,6213,2947859,מגורים,502,1,,,,,,,,,,,,,,,0.000000000000000,202204,12387.895488480988206,2947858.917522572912276
,20,979,נתניה,מגורים,4816,686215,מגורים,7400,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,29.145371816547023,202204,3469.264807872909842,686215.297779978252947
,0,1646,אבו קתילה,לא ידוע,0,2191579,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202204,6904.615698185284600,2191578.696169861592352
,7,2351,ג'סר א-זרקא,מגורים,14692,1602682,מגורים,0,1,0,0,3,0,0,2,1,3,2,0,0,0,2,2,4.367679931650614,202204,6358.387162969742349,1602681.540209515951574
,13,597,רחובות,מגורים,5369,518115,מגורים,8400,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,25.090977053037271,202204,3379.550387287883495,518114.538645530585200
,30,1239,איצטדיון טדי,מתקני ספורט,0,263754,פנאי/טבע/ספורט,0,3,0,0,1,0,0,1,0,1,2,0,0,0,1,2,113.742389082455119,202204,2787.868151779065556,263753.911290294257924
,20,2595,שדה דוד זוהר ברור חיל תלמים חלץ כוכב מיכאל,מגורים,4301,108398628,מגורים,0,1,0,0,2,0,0,2,0,2,5,0,0,0,3,5,0.184504179107480,202204,78108.133176385425031,108398628.674688845872879
,71,190,רמת גן,מגורים,8364,297725,מגורים,8600,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,238.474804108530719,202204,2367.285168042034911,297725.372981909022201
,4,1865,זכרון יעקב,מגורים,2371,2236654,מגורים,9300,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1.788385441320993,202204,7714.308310231250289,2236654.307052173651755
,14,816,קריית עקרון,מגורים,2892,568507,מגורים,469,1,0,0,2,0,1,1,0,2,2,0,0,0,2,2,24.625910500035424,202204,3604.448331350769877,568506.898454774287529
,24,2188,טירת צבי שדה אליהו עין הנציב,מגורים,2221,45271892,מגורים,0,1,0,0,3,0,0,2,1,3,2,0,0,0,2,2,0.530130266693723,202204,44732.634873383707600,45271891.661046698689461
,0,1458,ביתר עילית,שטח פתוח,0,208021,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202204,1959.039685293313823,208021.331498272455065
,6,409,פתח תקווה,תעשיה,0,1208618,תעשיה/מסחר/מתקנים,7900,4,0,0,1,0,1,0,0,1,2,0,0,0,1,2,4.964346706152405,202204,8213.983030292349213,1208618.244282594416291
,5,1076,אל קינדי,לא ידוע,0,221668,עתידי/לא ידוע,0,5,0,0,1,1,1,0,0,1,2,0,0,0,1,2,22.556221492925200,202204,1932.044045352011153,221668.332241207099287
,21,27,תל אביב -יפו,שטח פתוח,0,533904,פנאי/טבע/ספורט,5000,3,0,0,1,0,0,1,0,1,2,1,0,0,1,2,39.332908494497374,202204,3305.942350996631831,533904.071775873773731
,15,1718,חיפה,מגורים,2168,296442,מגורים,4000,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,50.600121831967151,202204,2440.877893509342812,296441.973989943915512
,46,669,נתניה,מגורים,11180,369845,מגורים,7400,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,124.376448614590558,202204,2531.721498418419742,369844.938590759527870
,29,2281,חדרה,תחנת כח,0,5265579,תעשיה/מסחר/מתקנים,6500,4,0,0,1,0,0,1,0,1,1,0,0,0,1,1,5.507466494775693,202204,11124.784851910386351,5265579.014871719293296
,2,1311,מבוא ביתר,מגורים,952,3684515,מגורים,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0.542812245121088,202204,12230.434786883351990,3684515.259146098513156
,14,262,גבעתיים,מגורים,3384,287053,מגורים,6300,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,48.771394692862472,202204,2701.982286860124532,287053.509299147699494
,12,1937,ריינה,מגורים,6889,1822130,מגורים,542,1,0,0,2,0,1,0,1,2,3,0,0,0,2,3,6.585700609426305,202204,7176.630993209902044,1822129.597392272902653
,28,120,תל אביב -יפו,מגורים,3933,255177,מגורים,5000,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,109.727678050978639,202204,2218.375289006602543,255177.184985099331243
,16,1555,אורנית,מגורים,8807,4754331,מגורים,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,3.365352463435121,202204,15597.451126024741825,4754331.135844326578081
,9,2516,משמר הנגב,מגורים,934,8350959,מגורים,0,1,0,0,2,0,1,0,1,2,2,0,0,0,1,2,1.077720528654542,202204,11760.027600974048255,8350959.048015785403550
,13,762,אשדוד,מגורים,13843,492941,מגורים,70,1,0,0,1,0,1,0,0,1,2,0,0,0,2,2,26.372310742598014,202204,3060.689765624100346,492941.256717473792378
,33,2134,רמות נפתלי יפתח מלכייה דישון,מגורים,1898,59588760,מגורים,0,1,0,0,7,0,1,6,0,7,2,0,0,0,2,2,0.553795712650465,202204,44736.228502270168974,59588760.342802315950394
,0,1404,בית שמש,מיועד למגורים,0,400412,עתידי/לא ידוע,2610,5,,,,,,,,,,,,,,,0.000000000000000,202204,3494.581751488702139,400411.638679710275028
,13,355,הוד השרון,מגורים,5010,1647457,מגורים,9700,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,7.890947533648431,202204,5365.156749362367918,1647457.411744995508343
,25,2046,כסרא-סמיע,מגורים,8649,14166047,מגורים,0,1,1,0,0,0,0,0,1,1,3,0,0,0,2,3,1.764783062891118,202204,20598.245003757820086,14166047.105554318055511
,65,997,רמת גן,מגורים,3276,2088908,מגורים,8600,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,31.116737999988921,202204,7205.233010604680203,2088907.905450216028839
,1,1648,דורא,לא ידוע,0,68414718,עתידי/לא ידוע,0,5,1,0,1,0,0,2,0,2,2,0,0,0,1,2,0.014616737844999,202204,41319.522165986156324,68414718.154237881302834
,10,2353,מי עמי,מגורים,362,2366346,מגורים,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,4.225925022051986,202204,12652.681284030597453,2366345.817263055127114
,11,615,רמלה,מגורים,2139,387820,מגורים,8500,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,28.363660879573974,202204,3224.024295267691286,387820.177610486978665
,1,1241,ירושלים,מגורים,2121,283476,מגורים,3000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,3.527631483641100,202204,2577.366089873619330,283476.322466607030947
,18,2613,שוקדה תקומה שובה נחל עוז זמרת תושייה כפר מימון עלומים,מגורים,4772,60717453,מגורים,0,1,0,1,2,0,1,1,1,3,3,0,0,0,2,3,0.296455123914863,202204,51202.899166913361114,60717452.821524813771248
,50,192,רמת גן,מגורים,3608,207973,מגורים,8600,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,240.415973000219680,202204,1937.705769668599487,207972.870421360537875
,48,1883,שער העמקים אורנים,מגורים+מוסדי,925,12165647,מגורים,0,1,0,0,4,0,3,1,0,4,2,0,0,0,2,2,3.945536020482640,202204,25276.137065259274095,12165647.392601519823074
,19,834,שושנת העמקים חבצלת השרון ביתן אהרן גבעת שפירא צוקי ים בת חן,מגורים,2192,4544720,מגורים,0,1,0,0,4,0,0,4,0,4,1,0,0,0,1,1,4.180675291709829,202204,11247.101689208124299,4544720.332066092640162
,79,2206,בלפוריה תל עדשים מזרע כפר גדעון ומכללת עמק יזראעל,מגורים+ מכללה אקדמאית,3115,32467475,מגורים,0,1,0,4,0,0,2,2,0,4,2,0,0,0,2,2,2.433204336059185,202204,30122.896065386830742,32467474.609201263636351
,17,1476,כפר ניעמה / בלעין,לא ידוע,0,38250755,עתידי/לא ידוע,0,5,0,0,1,0,1,0,0,1,3,0,1,0,1,3,0.444435668205734,202204,36984.909798141132342,38250755.319958977401257
,17,427,פתח תקווה,מגורים,2286,347647,מגורים,7900,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,48.900196209639134,202204,2812.936594816628713,347646.866837090230547
,43,1094,ירושלים,מגורים+ מוסדי,1581,205468,מגורים,3000,1,0,0,5,0,1,3,1,5,2,0,0,0,2,2,209.278197239833275,202204,2702.750130955209443,205468.130780589184724
,91,45,תל אביב -יפו,מגורים,11753,500691,מגורים,5000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,181.748660932352465,202204,2831.827938414195614,500691.446821006014943
,23,1720,חיפה,מגורים,1797,383796,מגורים,4000,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,59.927713003508941,202204,3088.120946158500374,383795.724002570961602
,9,687,נתניה,מגורים,3093,225023,מגורים,7400,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,39.995959690410629,202204,1910.605040000521512,225022.729037248878740
,5,2299,עכו,מגורים,2240,431797,מגורים,7600,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,11.579517710562424,202204,3120.149384228595864,431796.912874806323089
,0,1313,שמורת טבע נחל דולב - מערב,שמורת טבע,0,578687,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202204,3836.640628889221261,578686.714768460835330
,2,264,גבעתיים,מגורים,3415,280566,מגורים,6300,1,0,1,1,0,0,0,2,2,2,0,0,0,2,2,7.128448131563866,202204,2353.704526906764386,280565.974962243635673
,0,1955,שפרעם,שטח פתוח,0,1977530,פנאי/טבע/ספורט,8800,3,,,,,,,,,,,,,,,0.000000000000000,202204,8062.908488778747596,1977530.275370520306751
